Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Jim Riggs,CIN,TE,25,16,0,0,0,0,0,0,0,0,,0,9,82,9.11,0,2,,0,,,6,15.2,16.2,10.7,,55,
Cap Boso,CHI,TE,25,6,0,0,0,0,0,0,0,0,,0,6,50,8.33,0,0,,0,,,5,11.0,11.0,8.0,,58,
Bruce Hardy,MIA,TE,32,2,2,0,0,0,0,0,0,0,,0,4,46,11.50,0,0,,0,,,5,8.6,8.6,6.6,,59,
Phil McConkey,NYG,WR,31,16,0,0,0,0,0,0,0,0,,0,5,72,14.40,0,2,,0,,,5,10.2,11.2,7.7,,122,
Gene Taylor,TAM,WR,26,4,0,0,0,0,0,0,0,0,,0,5,53,10.60,0,0,,0,,,5,10.3,10.3,7.8,,121,
Jamie Williams,HOU,TE,28,16,16,0,0,0,0,0,0,0,,0,6,46,7.67,0,0,,0,,,5,10.6,10.6,7.6,,60,
Ron Wolfley*,PHO,RB,26,16,0,0,0,0,0,0,9,43,4.78,0,2,11,5.50,0,0,,0,,,5,7.4,7.4,6.4,,124,
Marvin Allen,NWE,RB,23,11,0,0,0,0,0,0,7,40,5.71,0,0,0,,0,0,,0,,,4,4.0,4.0,4.0,,126,
Steve Bono,PIT,QB,26,2,0,10,35,110,1,2,0,0,,0,0,0,,0,0,,0,,,4,4.4,6.4,6.4,,63,
Cornell Burbage,DAL,WR,23,10,0,0,0,0,0,0,0,0,,0,2,50,25.00,0,1,,0,,,4,6.0,6.5,5.0,,124,
Rick Massie,DEN,WR,28,4,0,0,0,0,0,0,0,0,,0,3,39,13.00,0,0,,0,,,4,6.9,6.9,5.4,,125,
Gerald McNeil,CLE,WR,26,16,0,0,0,0,0,0,0,0,,0,5,74,14.80,0,3,,0,,,4,9.4,10.9,6.9,,123,
Hugh Millen,ATL,QB,25,3,0,17,31,215,0,2,1,7,7.00,0,0,0,,0,1,,0,,,4,4.3,6.8,6.3,,64,
Lee Rouson,NYG,RB,26,16,0,0,0,0,0,0,1,1,1.00,0,4,61,15.25,0,2,,0,,,4,8.2,9.2,6.2,,125,
Scott Bolton,GNB,WR,23,4,0,0,0,0,0,0,0,0,,0,2,33,16.50,0,0,,0,,,3,5.3,5.3,4.3,,127,
Ron Brown,RAM,WR,27,7,0,0,0,0,0,0,3,24,8.00,0,2,16,8.00,0,1,,0,,,3,5.0,5.5,4.0,,130,
Wes Chandler,SFO,WR,32,4,4,0,0,0,0,0,0,0,,0,4,33,8.25,0,0,,0,,,3,7.3,7.3,5.3,,128,
Paco Craig,DET,WR,23,8,0,0,0,0,0,0,0,0,,0,2,29,14.50,0,0,,0,,,3,4.9,4.9,3.9,,132,
Sam Graddy,DEN,WR,24,7,0,0,0,0,0,0,0,0,,0,1,30,30.00,0,0,,0,,,3,4.0,4.0,3.5,,131,
Tommy Kane,SEA,WR,24,9,0,0,0,0,0,0,0,0,,0,6,32,5.33,0,0,,0,,,3,9.2,9.2,6.2,,129,
Mike Mularkey,MIN,TE,27,16,0,0,0,0,0,0,1,-6,-6.00,0,3,39,13.00,0,0,,0,,,3,6.3,6.3,4.8,,62,
Carl Painter,DET,RB,24,12,0,0,0,0,0,0,17,42,2.47,0,1,1,1.00,0,1,,0,,,3,4.3,4.8,3.8,,127,
Andy Parker,RAI,TE,27,16,11,0,0,0,0,0,0,0,,0,4,33,8.25,0,0,,0,,,3,7.3,7.3,5.3,,61,
James Pruitt,2TM,WR,24,12,0,0,0,0,0,0,0,0,,0,2,38,19.00,0,1,,0,,,3,4.8,5.3,3.8,,133,
Glen Young,CLE,WR,28,15,0,0,0,0,0,0,0,0,,0,2,34,17.00,0,0,,0,,,3,5.4,5.4,4.4,,126,
Mike Young,RAM,WR,26,8,0,0,0,0,0,0,0,0,,0,2,27,13.50,0,0,,0,,,3,4.7,4.7,3.7,,134,
Tony Baker,CLE,RB,24,4,0,0,0,0,0,0,3,19,6.33,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,130,
Ken Bell,DEN,RB,24,16,0,0,0,0,0,0,9,36,4.00,0,0,0,,0,2,,0,,,2,1.6,2.6,1.6,,132,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Caravello,WAS,TE,25,12,6,0,0,0,0,0,0,0,,0,2,15,7.50,0,0,,0,,,2,3.5,3.5,2.5,,66,
Patrick Collins,GNB,RB,22,5,0,0,0,0,0,0,2,2,1.00,0,2,17,8.50,0,0,,0,,,2,3.9,3.9,2.9,,131,
Mike Hinnant,PIT,TE,22,16,1,0,0,0,0,0,0,0,,0,1,23,23.00,0,0,,0,,,2,3.3,3.3,2.8,,63,
Anthony Jones,2TM,TE,28,12,4,0,0,0,0,0,0,0,,0,3,21,7.00,0,0,,0,,,2,5.1,5.1,3.6,,65,
Marc Logan,CIN,RB,23,9,0,0,0,0,0,0,2,10,5.00,0,2,20,10.00,0,1,,0,,,2,4.0,4.5,3.0,,128,
Ricky Moore,PHO,RB,25,8,0,0,0,0,0,0,0,0,,0,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,133,
Jeff Parks,TAM,TE,24,3,1,0,0,0,0,0,0,0,,0,1,22,22.00,0,0,,0,,,2,3.2,3.2,2.7,,64,
Turk Schonert,CIN,QB,31,16,0,2,4,20,0,0,2,10,5.00,0,0,0,,0,0,,0,,,2,1.8,1.8,1.8,,66,
Calvin Thomas,2TM,RB,28,3,0,0,0,0,0,0,6,20,3.33,0,0,0,,0,0,,0,,,2,2.0,2.0,2.0,,129,
Tom Tupa,PHO,QB,22,2,0,4,6,49,0,0,0,0,,0,0,0,,0,0,,0,,,2,2.0,2.0,2.0,,65,
Walter Abercrombie,PHI,RB,29,5,0,0,0,0,0,0,5,14,2.80,0,1,-2,-2.00,0,0,,0,,,1,2.2,2.2,1.7,,137,
Tommie Agee,SEA,RB,24,16,0,0,1,0,0,1,1,2,2.00,0,3,31,10.33,0,0,,0,,,1,4.3,5.3,3.8,,134,
Cliff Benson,NOR,TE,27,7,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,69,
Joe Cribbs,2TM,RB,30,13,0,0,0,0,0,0,5,21,4.20,0,0,0,,0,1,,0,,,1,1.1,1.6,1.1,,139,
Nuu Faaola,NYJ,RB,24,16,0,0,0,0,0,0,1,13,13.00,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,135,
Mel Gray,NOR,RB,27,14,0,0,0,0,0,0,0,0,,0,0,0,,0,5,,1,,,1,1.0,3.5,1.0,,140,
Kevin Harmon,SEA,RB,22,5,0,0,0,0,0,0,2,13,6.50,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,136,
Mark Herrmann,RAM,QB,29,6,0,4,5,38,0,0,1,-1,-1.00,0,0,0,,0,0,,0,,,1,1.4,1.4,1.4,,67,
Don Holmes,PHO,WR,27,16,0,0,0,0,0,0,0,0,,0,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,136,
Tony Jeffery,PHO,RB,24,3,0,0,0,0,0,0,3,8,2.67,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,141,
Steve Johnson,NWE,TE,23,14,3,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,68,
Randall Morris,2TM,RB,27,12,0,0,0,0,0,0,3,6,2.00,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,142,
Calvin Nicholas,SFO,WR,24,7,0,0,0,0,0,0,0,0,,0,1,14,14.00,0,0,,0,,,1,2.4,2.4,1.9,,135,
Mike Norseth,CIN,QB,24,1,0,0,0,0,0,0,1,5,5.00,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,69,
Mark Pattison,NOR,WR,27,6,0,0,0,0,0,0,0,0,,0,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,137,
Willie Scott,NWE,TE,29,3,1,0,0,0,0,0,0,0,,0,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,67,
Sylvester Stamps,ATL,RB,27,4,1,0,0,0,0,0,3,0,0.00,0,5,22,4.40,0,1,,0,,,1,6.2,6.7,3.7,,138,
Spencer Tillman,HOU,RB,24,16,0,0,0,0,0,0,3,5,1.67,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,143,
Dave Wilson,NOR,QB,29,1,0,5,16,73,0,1,0,0,,0,0,0,,0,0,,0,,,1,0.9,1.9,1.9,,68,
David Archer,WAS,QB,26,1,0,0,2,0,0,0,3,1,0.33,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,74,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rick Badanjek,ATL,RB,26,6,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,145,
Roy Banks,IND,WR,23,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,138,
Marion Barber Jr.,NYJ,RB,29,16,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,146,
Greg Baty,PHO,TE,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,87,
Brad Beckman,NYG,TE,24,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,86,
Albert Bell,GNB,WR,24,5,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,139,
John Brandes,IND,TE,24,16,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,85,
Reggie Branch,WAS,RB,26,7,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,147,
Walter Broughton,BUF,WR,26,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,140,
Jessie Clark,2TM,RB,28,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,148,
Joey Clinkscales,2TM,WR,24,7,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,141,
Paul Coffman,MIN,TE,32,8,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,84,
Donnie Dee,IND,TE,23,13,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,83,
Jon Embree,RAM,TE,23,12,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,82,
John Fourcade,NOR,QB,28,1,0,0,1,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,75,
Dennis Gadbois,NWE,WR,25,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,142,
Mike Guman,RAM,RB,30,1,0,0,0,0,0,0,1,1,1.00,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,144,
Michael Harper,NYJ,WR,27,10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,143,
Mark Higgs,DAL,RB,22,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,149,
Bobby Howard,TAM,RB,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,150,
Kenny Jackson,PHI,WR,26,7,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,144,
Billy Johnson,WAS,WR,36,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,145,
Jason Johnson,DEN,WR,23,8,0,0,0,0,0,0,1,3,3.00,0,1,6,6.00,0,1,,0,,,,0.9,1.4,0.4,,154,
Rod Jones,KAN,TE,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,72,
Eric Kattus,CIN,TE,25,4,0,0,0,0,0,0,0,0,,0,2,8,4.00,0,1,,0,,,,1.8,2.3,0.8,,88,
Jeff Kemp,SEA,QB,29,11,1,13,35,132,0,5,6,51,8.50,0,0,0,,0,0,,0,,,,0.4,5.4,5.4,,71,
Blair Kiel,GNB,QB,27,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,76,
Danzell Lee,ATL,TE,25,5,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,81,
Dave Little,PHI,TE,27,10,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,80,
Jeff Markland,PIT,TE,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,79,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick McAdoo,2TM,RB,23,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,151,
Keith McKeller,BUF,WR,24,12,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,146,
Chris McLemore,RAI,RB,25,7,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,152,
Ron Middleton,WAS,TE,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,78,
Keith Neubert,NYJ,TE,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,77,
Brent Novoselsky,CHI,TE,22,8,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,76,
Carl Parker,CIN,WR,23,3,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,147,
Brent Pease,HOU,QB,24,13,0,6,22,64,0,4,8,-2,-0.25,1,0,0,,0,0,,1,,,,0.4,4.4,4.4,,72,
Frank Reich,BUF,QB,27,3,0,0,0,0,0,0,3,-3,-1.00,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,77,
Greg Richardson,TAM,WR,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,148,
Del Rodgers,SFO,RB,28,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,153,
Ray Roundtree,DET,WR,22,4,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,149,
Rob Rubick,DET,TE,28,15,1,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,75,
Jeff Rutledge,NYG,QB,31,1,0,11,17,113,0,1,3,-1,-0.33,0,0,0,,0,2,,0,,,,0.4,2.4,1.4,,70,
Andy Schillinger,PHO,WR,24,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,150,
Kevin Scott,SDG,RB,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,154,
Tim Sherwin,NYG,TE,30,3,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,74,
Eric Sievers,2TM,TE,31,6,0,0,0,0,0,0,0,0,,0,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,70,
Wilbur Strozier,SDG,TE,24,6,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,71,
Steve Tasker,BUF,WR,26,14,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,151,
Jimmy Teal,SEA,WR,26,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,152,
Lavale Thomas,GNB,RB,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,155,
Jack Trudeau,IND,QB,26,2,2,14,34,158,0,3,0,0,,0,0,0,,0,0,,0,,,,0.3,3.3,3.3,,73,
Tim Tyrrell,RAM,RB,27,12,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,156,
Chris Verhulst,HOU,TE,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,73,
Chris Woods,RAI,WR,26,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,153,
Barry Word,NOR,RB,25,2,0,0,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,,,,,157,
Shawn Beals,PHI,WR,22,13,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,155,
Darrell Colbert,KAN,WR,24,3,0,0,0,0,0,0,0,0,,0,1,-3,-3.00,0,1,,0,,,-1,-0.3,0.2,-0.8,,156,
Elgin Davis,NWE,RB,23,5,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,159,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyvan Jenkins,KAN,RB,27,2,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,160,
Pat Kelly,DEN,TE,23,16,0,0,0,0,0,0,0,0,,0,1,4,4.00,0,1,,0,,,-1,0.4,0.9,-0.1,,89,
Mark Konecny,PHI,RB,25,16,0,0,0,0,0,0,0,0,,0,1,18,18.00,0,3,,0,,,-1,-0.2,1.3,-0.7,,161,
Tom Ramsey,NWE,QB,27,7,1,12,27,100,0,3,3,8,2.67,0,0,0,,0,0,,0,,,-1,-1.2,1.8,1.8,,79,
Mark Walczak,PHO,TE,26,16,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,90,
John Witkowski,DET,QB,26,2,0,0,1,0,0,0,1,0,0.00,0,0,0,,0,1,,0,,,-1,-1.0,-0.5,-1.0,,78,
Butch Woolfolk,DET,RB,28,3,0,0,0,0,0,0,1,4,4.00,0,0,0,,0,1,,0,,,-1,-0.6,-0.1,-0.6,,158,
Bobby Joe Edmonds,SEA,RB,24,16,0,0,0,0,0,0,0,0,,0,0,0,,0,2,,0,,,-2,-2.0,-1.0,-2.0,,163,
Kenny Gamble,KAN,RB,23,16,0,0,0,0,0,0,0,0,,0,1,-7,-7.00,0,1,,0,,,-2,-0.7,-0.2,-1.2,,162,
Vai Sikahema,PHO,RB,26,12,0,0,0,0,0,0,0,0,,0,0,0,,0,2,,0,,,-2,-2.0,-1.0,-2.0,,164,
Derrick Shepard,WAS,WR,24,5,0,0,0,0,0,0,0,0,,0,0,0,,0,3,,0,,,-3,-3.0,-1.5,-3.0,,157,
Lew Barnes,ATL,WR,26,13,0,0,0,0,0,0,0,0,,0,0,0,,0,4,,0,,,-4,-4.0,-2.0,-4.0,,158,
